test_name,final_l1_ab_error,final_l1_re_error,final_l2_ab_error,final_l2_re_error,final_pde_loss,final_bc_loss,final_ic_loss,final_total_loss,runtime,num_layers,num_nodes,activation_func,epochs,grid_size,learning_rate
reaction_2d_89,0.5363374948501587,0.9803386330604553,0.6649258732795715,0.9853838682174683,0.01971500925719738,3.8322500728327213e-08,0.1779240220785141,0.1976390779018402,748.5744349956512,7,85,sin,95140,70,0.0062157390930427
reaction_2d_90,0.4215345084667206,0.7704972624778748,0.5633065104484558,0.834789514541626,0.05921691656112671,0.0,0.5291498899459839,0.5883668065071106,338.3226857185364,3,38,tanh,92142,183,0.0204924269905378
reaction_2d_91,0.001938215340487659,0.0035427457187324762,0.005361954215914011,0.00794612430036068,1.0891367310250644e-06,3.3414024880329407e-09,9.51265093362963e-08,1.1876046528414008e-06,738.715677022934,6,58,sigmoid,92170,155,0.0058413865758129
reaction_2d_92,0.02916523441672325,0.053309354931116104,0.0556209497153759,0.08242721855640411,0.0005232741241343319,1.5445295503013767e-05,0.00032648644992150366,0.0008652058895677328,176.8657031059265,2,92,swish,55052,28,0.0276394343143325
reaction_2d_93,0.044534504413604736,0.08140190690755844,0.0796835869550705,0.11808673292398453,0.004118636250495911,0.00044079971848987043,0.00013135725748725235,0.004690793342888355,339.6623740196228,2,46,sin,90629,178,0.0432544305725531
reaction_2d_94,0.03392393887042999,0.06200750172138214,0.06571659445762634,0.09738840907812119,9.153776773018762e-05,1.3122808013577014e-06,0.0001741079322528094,0.0002669579698704183,237.3282539844513,3,57,sigmoid,63277,136,0.0003433824479834
reaction_2d_95,0.030882079154253006,0.05644747242331505,0.05818890407681465,0.08623278141021729,0.0016147630522027612,1.8816449482983444e-06,3.728767842403613e-05,0.0016539323842152953,917.3165237903595,9,49,swish,93665,75,4.490674664195928e-05
reaction_2d_96,0.5361229777336121,0.9799465537071228,0.6647751331329346,0.9851605296134949,0.0037627476267516613,3.4552436467549796e-09,0.21202540397644043,0.21578815579414368,304.3882966041565,7,87,sin,47786,114,0.0081446480481069
reaction_2d_97,0.010162713006138802,0.01857580430805683,0.021745795384049416,0.0322260819375515,6.221553485374898e-05,3.385923264431767e-05,1.813466769817751e-05,0.00011420944065321237,287.1143636703491,7,43,tanh,43316,53,0.0005049574319779
reaction_2d_98,0.5348274111747742,0.9775784611701965,0.6670117974281311,0.9884751439094543,3.115733488812111e-05,1.1470257277323981e-07,8.057657396420836e-06,3.9329694118350744e-05,359.5071806907654,9,42,swish,37409,13,0.0001646611721093
reaction_2d_99,0.5401890277862549,0.9873785972595215,0.6665176749229431,0.9877428412437439,0.019729968160390854,1.553979416257789e-07,0.1796749234199524,0.19940504431724548,124.69288325309753,6,33,sigmoid,21364,143,0.0004149853301518
reaction_2d_100,0.5417335033416748,0.9902016520500183,0.6718389987945557,0.9956287741661072,0.0009745563147589564,4.7887087930575944e-06,0.0005608934443444014,0.0015402385033667088,526.1687090396881,6,94,sigmoid,92871,19,5.6766766073784e-05
reaction_2d_101,0.5314925312995911,0.9714828133583069,0.6589760780334473,0.9765666127204895,0.03165699169039726,5.828289886267157e-06,0.17553576827049255,0.2071985900402069,58.19641900062561,10,98,relu,6939,91,0.0012890903580547
reaction_2d_102,0.0011215347331017256,0.00204998510889709,0.0023787168320268393,0.003525128588080406,8.679904226482904e-07,6.050247236544237e-08,1.7790779338611173e-07,1.106400759454118e-06,466.51352071762085,6,89,tanh,72989,130,0.0009223134507952
reaction_2d_103,0.09406730532646179,0.1719398945569992,0.17259091138839722,0.25577032566070557,0.00020648362988140434,7.546639722022519e-07,0.0008897153311409056,0.0010969536378979683,35.849294662475586,4,99,sigmoid,7526,21,0.0220107259525239
reaction_2d_104,0.021251842379570007,0.03884494677186012,0.0473712682723999,0.07020163536071777,6.95883454682189e-06,6.287507403612835e-08,1.2282521311135497e-05,1.9304230590933003e-05,576.555650472641,7,27,sigmoid,91799,25,0.0001750323443615
reaction_2d_105,0.5390188097953796,0.9852396845817566,0.664989709854126,0.9854785203933716,0.019752858206629753,2.7063794050263823e-07,0.17964503169059753,0.19939815998077393,354.4981782436371,4,87,sigmoid,77574,143,0.0001389213366146
reaction_2d_106,0.016298767179250717,0.02979152463376522,0.03641616553068161,0.05396677181124687,8.642189641250297e-06,2.0976423797947064e-07,6.412747097783722e-06,1.5264700778061524e-05,263.4267153739929,4,60,sigmoid,54341,74,0.003832765278711
reaction_2d_107,0.5417806506156921,0.9902878403663635,0.6706027984619141,0.9937967658042908,0.009315683506429195,6.695762522213045e-08,0.2005736231803894,0.20988936722278595,122.06556248664856,8,27,relu,17826,114,0.0009425511413502
reaction_2d_108,0.536113440990448,0.9799290895462036,0.6647655963897705,0.9851464033126831,0.003756043966859579,0.0,0.21250809729099274,0.21626414358615875,201.8752841949463,5,43,tanh,39997,150,0.081795420855408
reaction_2d_109,0.012019053101539612,0.021968895569443703,0.02733561210334301,0.04050988703966141,1.0449884030094836e-05,2.6843943956578187e-08,5.551053618546575e-06,1.602778138476424e-05,208.55351185798645,5,67,tanh,41143,62,0.0001860633327428
reaction_2d_110,0.030943389981985092,0.05655953660607338,0.06115174666047096,0.09062355756759644,0.00011353378795320168,1.1608501608861843e-06,3.4763830626616254e-05,0.00014945847215130925,349.8237872123718,3,97,swish,83753,47,4.068509479441373e-05
reaction_2d_111,0.018602779135107994,0.034002888947725296,0.04198287054896355,0.06221632659435272,2.9449161047523376e-06,5.0610033497378026e-08,6.259421752474736e-06,9.254948054149281e-06,492.0745692253113,3,88,swish,87374,164,0.0047262838270719
reaction_2d_112,0.0016784495674073696,0.0030679358169436455,0.004230560269206762,0.006269459612667561,1.1685285272733381e-07,3.3466376891944094e-10,5.7776308182155844e-08,1.7496383009074634e-07,643.3020968437195,9,24,sin,82803,132,0.0018645792272851
reaction_2d_113,0.5850222706794739,1.069326639175415,0.705888569355011,1.0460883378982544,0.03874325752258301,0.0,0.24512624740600586,0.28386950492858887,307.47105598449707,8,45,tanh,44769,150,0.0513658070230152
reaction_2d_114,0.025718992576003075,0.04701017960906029,0.05336063355207443,0.07907754927873611,1.1639301192190032e-05,3.521294047459378e-07,2.2179659936227836e-05,3.4171091101597995e-05,289.04177045822144,7,39,swish,37453,22,1.6532282832946588e-05
reaction_2d_115,0.5406755805015564,0.9882679581642151,0.6671889424324036,0.9887376427650452,0.019772084429860115,4.51348654451067e-07,0.17952750623226166,0.19930003583431244,297.86821722984314,10,43,sigmoid,34776,139,0.0012583261575445
reaction_2d_116,0.01987939327955246,0.03633633255958557,0.04132874682545662,0.061246950179338455,0.00013399915769696236,4.033398727187887e-05,1.5201766473182943e-05,0.00018953489779960364,237.43550539016724,4,73,tanh,53083,92,0.0002187095771771
