test_name,final_l1_ab_error,final_l1_re_error,final_l2_ab_error,final_l2_re_error,final_pde_loss,final_bc_loss,final_ic_loss,final_total_loss,runtime,num_layers,num_nodes,activation_func,epochs,grid_size,learning_rate
convection_2d_69,0.49855223298072815,0.7831194996833801,0.35737910866737366,0.8454141020774841,0.001196964061819017,0.03583371639251709,0.0037660582456737757,0.04079674184322357,59.17487716674805,3,14,swish,15169,116,0.0043155412924413
convection_2d_70,0.04780156537890434,0.0750860869884491,0.003314073896035552,0.08141154795885086,0.0021093077957630157,0.00043758636456914246,0.0002483332355041057,0.002795227337628603,274.208025932312,5,48,sin,48938,188,0.0045816734382059
convection_2d_71,0.6366234421730042,1.0,0.5000232458114624,1.0,0.0,0.0,0.49725276231765747,0.49725276231765747,433.69137048721313,6,77,swish,36154,182,0.0291072586456829
convection_2d_72,0.4516220688819885,0.7094022035598755,0.305478572845459,0.7816193103790283,0.0011487151496112347,0.02797703817486763,0.0021407802123576403,0.031266532838344574,561.5531432628632,6,74,swish,40846,165,2.4422485772325615e-05
convection_2d_73,0.5559756755828857,0.8733195066452026,0.4263986349105835,0.9234488010406494,0.0019935970194637775,0.0492861233651638,0.010223671793937683,0.061503391712903976,193.7323658466339,2,40,relu,71693,42,0.0058162191048491
convection_2d_74,0.016270732507109642,0.025557858869433403,0.00043287951848469675,0.029423100873827934,8.303488721139729e-05,7.327374623855576e-05,3.54532094206661e-05,0.00019176185014657676,616.451197385788,7,73,sin,93736,116,0.0001328512003763
convection_2d_75,0.3554862141609192,0.5583932399749756,0.1979149580001831,0.6291355490684509,0.0009733147453516722,0.01745031587779522,0.0009743794216774404,0.019398009404540062,441.5082857608795,6,57,relu,82990,80,1.5634617514704315e-05
convection_2d_76,0.01543318759649992,0.024242253974080086,0.0003504397172946483,0.0264735110104084,6.538042362080887e-05,0.0001448894472559914,0.0003272483008913696,0.0005375181790441275,305.94088673591614,3,77,sin,88353,92,0.0046035959164681
convection_2d_77,0.06011016666889191,0.09442028403282166,0.005136540159583092,0.10135384649038315,0.000908974907360971,0.0008690970134921372,0.0005753966397605836,0.0023534686770290136,606.3821439743042,10,76,tanh,69548,72,0.0008214797130827
convection_2d_78,0.4184204339981079,0.6572495102882385,0.26868826150894165,0.7330426573753357,0.0009016851545311511,0.024692993611097336,0.0014919399982318282,0.027086619287729263,484.9979839324951,4,60,relu,98246,194,1.456972663264383e-05
